date,flu remedies,meningitis symptoms,pcp pneumonia,flu vaccine,symptoms of meningitis,tuberculosis,flu during pregnancy,what is pneumonia,flu virus,pneumonia symptoms,home remedies for flu,meningitis vaccine,pneumonia treatment,pneumonia in children,swine flu symptoms,flu symptoms,symptoms of flu,tb meningitis,signs of meningitis,rsv virus,pneumonia causes,double pneumonia,aspiration pneumonia,meningitis symptoms in adults,what causes meningitis,cryptococcal meningitis,what is meningitis,symptoms of meningitis in adults,how to treat flu,swine flu,signs of pneumonia,rsv virus in infants,bacterial meningitis,colds and flu,what is flu,meningitis causes,flu medication,flu injection,bronchitis,cold and flu,symptoms of tb,flu treatment,bronchial pneumonia,viral meningitis,symptoms of pneumonia,is meningitis contagious,flu home remedies,causes of pneumonia
2013-11-24,21.245421245421245,40.35087719298246,27.77777777777778,0.0,25.641025641025642,15.0,14.285714285714286,33.333333333333336,0.0,15.0,13.992537313432836,27.77777777777778,15.0,21.428571428571427,3.0,13.0,9.375,25.0,0.0,0.0,13.0,29.545454545454547,0.0,19.696969696969695,21.311475409836067,12.5,23.076923076923077,20.0,20.0,1.0,0.0,0.0,12.048192771084338,0.0,29.032258064516128,22.22222222222222,12.5,0.0,22.0,6.0,23.45679012345679,14.285714285714286,25.49019607843137,19.0,55.43478260869565,0.0,20.0,0.0
2013-12-01,21.245421245421245,26.31578947368421,0.0,0.0,10.256410256410257,14.0,28.571428571428573,22.22222222222222,22.22222222222222,23.0,12.593283582089551,0.0,10.0,0.0,0.0,4.0,0.0,33.333333333333336,16.666666666666668,11.363636363636363,0.0,29.545454545454547,0.0,0.0,21.311475409836067,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,52.63157894736842,0.0,0.0,29.032258064516128,22.22222222222222,25.0,0.0,22.0,24.0,29.62962962962963,14.285714285714286,0.0,30.0,19.565217391304348,0.0,0.0,0.0
2013-12-08,21.245421245421245,19.29824561403509,0.0,0.0,20.512820512820515,15.0,28.571428571428573,44.44444444444444,11.11111111111111,9.0,19.589552238805968,0.0,25.0,0.0,3.0,10.0,18.75,0.0,16.666666666666668,0.0,19.0,0.0,28.26086956521739,19.696969696969695,21.311475409836067,0.0,7.6923076923076925,0.0,0.0,1.0,0.0,0.0,22.89156626506024,0.0,19.35483870967742,22.22222222222222,16.666666666666668,0.0,22.0,6.0,14.814814814814815,21.428571428571427,23.529411764705884,0.0,0.0,0.0,39.0,17.0
2013-12-15,9.657009657009658,36.8421052631579,27.77777777777778,5.0,15.384615384615385,11.0,21.428571428571427,22.22222222222222,11.11111111111111,21.0,0.0,0.0,0.0,0.0,3.0,11.0,6.25,0.0,16.666666666666668,0.0,14.0,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.129032258064516,0.0,12.5,0.0,18.0,13.0,24.691358024691358,16.666666666666668,0.0,20.0,0.0,0.0,14.0,0.0
2013-12-22,15.451215451215452,29.82456140350877,33.333333333333336,0.0,25.641025641025642,13.0,35.714285714285715,22.22222222222222,0.0,24.0,0.0,0.0,15.0,21.428571428571427,3.0,17.0,25.0,0.0,25.0,0.0,0.0,0.0,34.78260869565217,0.0,26.229508196721312,0.0,0.0,0.0,40.0,3.0,0.0,0.0,14.457831325301205,12.0,35.483870967741936,0.0,33.333333333333336,0.0,21.0,15.0,18.51851851851852,19.047619047619047,0.0,23.0,0.0,0.0,0.0,0.0
2013-12-29,44.422244422244425,8.771929824561404,27.77777777777778,5.0,10.256410256410257,8.0,21.428571428571427,33.333333333333336,0.0,11.0,23.78731343283582,30.555555555555557,15.0,0.0,3.0,10.0,9.375,0.0,25.0,28.409090909090907,15.0,34.09090909090909,0.0,0.0,24.59016393442623,0.0,15.384615384615385,40.0,60.0,2.0,15.942028985507246,0.0,13.25301204819277,0.0,38.70967741935484,11.11111111111111,12.5,0.0,26.0,7.0,17.28395061728395,0.0,0.0,14.0,15.217391304347826,0.0,23.0,0.0
2014-01-05,25.10822510822511,22.80701754385965,22.22222222222222,0.0,10.256410256410257,16.0,14.285714285714286,22.22222222222222,0.0,12.0,22.388059701492537,0.0,20.0,14.285714285714286,2.0,15.0,25.0,16.666666666666668,0.0,0.0,22.0,25.0,0.0,16.666666666666668,18.0327868852459,0.0,15.384615384615385,20.0,60.0,2.0,0.0,0.0,0.0,8.0,12.903225806451612,18.51851851851852,12.5,0.0,40.0,21.0,35.80246913580247,0.0,0.0,0.0,11.956521739130435,0.0,22.0,30.0
2014-01-12,7.725607725607726,24.56140350877193,22.22222222222222,4.0,20.512820512820515,20.0,7.142857142857143,44.44444444444444,0.0,27.0,20.988805970149254,0.0,20.0,0.0,2.0,13.0,18.75,16.666666666666668,0.0,11.363636363636363,15.0,0.0,0.0,0.0,0.0,0.0,30.76923076923077,0.0,20.0,1.0,23.18840579710145,0.0,19.27710843373494,0.0,35.483870967741936,0.0,16.666666666666668,0.0,17.0,19.0,44.44444444444444,0.0,0.0,0.0,43.47826086956522,19.23076923076923,21.0,28.0
2014-01-19,5.794205794205794,33.333333333333336,0.0,3.0,5.128205128205129,23.0,14.285714285714286,22.22222222222222,16.666666666666668,15.0,0.0,0.0,10.0,0.0,0.0,7.0,6.25,41.666666666666664,16.666666666666668,11.363636363636363,10.0,0.0,0.0,30.303030303030305,0.0,25.0,7.6923076923076925,20.0,20.0,3.0,0.0,0.0,8.433734939759036,0.0,35.483870967741936,7.407407407407407,8.333333333333334,0.0,15.0,5.0,28.395061728395063,0.0,17.647058823529413,9.0,15.217391304347826,17.307692307692307,0.0,27.0
2014-01-26,19.314019314019315,38.59649122807018,16.666666666666668,0.0,10.256410256410257,21.0,7.142857142857143,11.11111111111111,5.555555555555555,7.0,9.794776119402984,19.444444444444443,0.0,14.285714285714286,2.0,10.0,18.75,16.666666666666668,33.333333333333336,11.363636363636363,19.0,0.0,0.0,15.151515151515152,0.0,0.0,0.0,20.0,20.0,3.0,0.0,0.0,0.0,0.0,29.032258064516128,7.407407407407407,8.333333333333334,0.0,23.0,14.0,22.22222222222222,33.333333333333336,17.647058823529413,9.0,20.652173913043477,17.307692307692307,15.0,13.0
2014-02-02,13.51981351981352,26.31578947368421,0.0,3.0,5.128205128205129,37.0,7.142857142857143,11.11111111111111,11.11111111111111,11.0,20.988805970149254,19.444444444444443,20.0,0.0,2.0,9.0,6.25,16.666666666666668,25.0,0.0,15.0,0.0,0.0,15.151515151515152,0.0,25.0,15.384615384615385,0.0,20.0,3.0,10.144927536231885,0.0,8.433734939759036,7.0,19.35483870967742,0.0,8.333333333333334,0.0,24.0,12.0,40.74074074074074,11.904761904761905,17.647058823529413,24.0,26.08695652173913,19.23076923076923,20.0,27.0
2014-02-09,38.62803862803863,33.333333333333336,38.888888888888886,8.0,0.0,27.0,42.857142857142854,33.333333333333336,11.11111111111111,22.0,9.794776119402984,19.444444444444443,10.0,14.285714285714286,4.0,15.0,12.5,33.333333333333336,25.0,0.0,20.0,45.45454545454545,21.73913043478261,15.151515151515152,16.39344262295082,25.0,15.384615384615385,20.0,20.0,3.0,0.0,0.0,13.25301204819277,8.0,19.35483870967742,18.51851851851852,20.833333333333332,3.0303030303030303,28.0,14.0,37.03703703703704,11.904761904761905,0.0,19.0,20.652173913043477,19.23076923076923,25.0,14.0
2014-02-16,27.03962703962704,26.31578947368421,38.888888888888886,3.0,15.384615384615385,29.0,21.428571428571427,33.333333333333336,16.666666666666668,18.0,20.988805970149254,19.444444444444443,10.0,14.285714285714286,0.0,13.0,9.375,25.0,16.666666666666668,11.363636363636363,0.0,0.0,21.73913043478261,30.303030303030305,0.0,12.5,15.384615384615385,0.0,20.0,4.0,11.594202898550725,42.10526315789474,9.63855421686747,15.0,22.580645161290324,7.407407407407407,37.5,0.0,37.0,9.0,17.28395061728395,45.23809523809524,37.254901960784316,10.0,15.217391304347826,0.0,40.0,14.0
2014-02-23,15.451215451215452,35.08771929824562,0.0,10.0,10.256410256410257,27.0,14.285714285714286,33.333333333333336,16.666666666666668,48.0,15.391791044776118,19.444444444444443,15.0,14.285714285714286,4.0,13.0,9.375,41.666666666666664,25.0,0.0,15.0,22.727272727272727,43.47826086956522,22.727272727272727,0.0,12.5,7.6923076923076925,40.0,0.0,3.0,0.0,0.0,18.072289156626507,7.0,29.032258064516128,18.51851851851852,29.166666666666668,4.545454545454546,34.0,7.0,40.74074074074074,16.666666666666668,0.0,9.0,26.08695652173913,19.23076923076923,20.0,14.0
2014-03-02,19.314019314019315,26.31578947368421,0.0,18.0,30.76923076923077,31.0,0.0,33.333333333333336,16.666666666666668,29.0,19.589552238805968,0.0,20.0,0.0,2.0,14.0,25.0,16.666666666666668,33.333333333333336,17.045454545454543,19.0,22.727272727272727,21.73913043478261,0.0,16.39344262295082,25.0,15.384615384615385,0.0,0.0,1.0,10.144927536231885,36.8421052631579,21.686746987951807,15.0,12.903225806451612,22.22222222222222,8.333333333333334,3.0303030303030303,42.0,23.0,17.28395061728395,16.666666666666668,0.0,23.0,30.434782608695652,0.0,20.0,0.0
2014-03-09,34.765234765234766,47.36842105263158,0.0,17.0,20.512820512820515,29.0,14.285714285714286,22.22222222222222,0.0,29.0,25.186567164179102,19.444444444444443,10.0,14.285714285714286,3.0,14.0,12.5,25.0,16.666666666666668,17.045454545454543,15.0,22.727272727272727,21.73913043478261,15.151515151515152,16.39344262295082,0.0,23.076923076923077,0.0,0.0,3.0,21.73913043478261,36.8421052631579,34.93975903614458,11.0,29.032258064516128,18.51851851851852,29.166666666666668,7.575757575757576,34.0,18.0,39.50617283950617,21.428571428571427,0.0,23.0,30.434782608695652,0.0,60.0,13.0
2014-03-16,44.422244422244425,33.333333333333336,0.0,21.0,15.384615384615385,34.0,28.571428571428573,44.44444444444444,16.666666666666668,27.0,26.58582089552239,0.0,0.0,28.571428571428573,2.0,14.0,25.0,16.666666666666668,33.333333333333336,28.409090909090907,16.0,0.0,0.0,15.151515151515152,16.39344262295082,12.5,23.076923076923077,0.0,20.0,4.0,0.0,42.10526315789474,9.63855421686747,16.0,54.83870967741935,7.407407407407407,29.166666666666668,9.090909090909092,51.0,12.0,39.50617283950617,11.904761904761905,19.607843137254903,15.0,10.869565217391305,19.23076923076923,21.0,14.0
2014-03-23,28.97102897102897,47.36842105263158,38.888888888888886,22.0,30.76923076923077,30.0,28.571428571428573,11.11111111111111,38.888888888888886,37.0,20.988805970149254,19.444444444444443,10.0,21.428571428571427,0.0,13.0,12.5,16.666666666666668,16.666666666666668,39.772727272727266,20.0,0.0,0.0,0.0,16.39344262295082,12.5,0.0,0.0,40.0,5.0,11.594202898550725,78.94736842105263,13.25301204819277,8.0,16.129032258064516,18.51851851851852,33.333333333333336,7.575757575757576,45.0,31.0,61.72839506172839,16.666666666666668,19.607843137254903,19.0,31.52173913043478,0.0,20.0,0.0
2014-03-30,54.07925407925408,42.10526315789474,22.22222222222222,30.0,25.641025641025642,22.0,35.714285714285715,22.22222222222222,11.11111111111111,28.0,27.98507462686567,0.0,10.0,28.571428571428573,4.0,22.0,31.25,16.666666666666668,16.666666666666668,22.727272727272727,11.0,0.0,23.91304347826087,16.666666666666668,18.0327868852459,12.5,7.6923076923076925,20.0,0.0,3.0,0.0,0.0,9.63855421686747,8.0,16.129032258064516,11.11111111111111,20.833333333333332,6.0606060606060606,39.0,21.0,32.098765432098766,11.904761904761905,0.0,16.0,17.391304347826086,19.23076923076923,28.0,15.0
2014-04-06,23.176823176823177,24.56140350877193,22.22222222222222,35.0,20.512820512820515,34.0,28.571428571428573,88.88888888888889,16.666666666666668,34.0,11.194029850746269,22.22222222222222,10.0,14.285714285714286,2.0,16.0,21.875,16.666666666666668,33.333333333333336,56.81818181818181,11.0,25.0,0.0,16.666666666666668,37.704918032786885,12.5,30.76923076923077,0.0,40.0,2.0,13.043478260869565,0.0,15.662650602409638,17.0,41.935483870967744,29.62962962962963,16.666666666666668,4.545454545454546,50.0,21.0,46.91358024691358,19.047619047619047,0.0,33.0,35.869565217391305,0.0,23.0,16.0
2014-04-13,27.03962703962704,54.3859649122807,0.0,12.0,35.8974358974359,26.0,21.428571428571427,22.22222222222222,11.11111111111111,36.0,12.593283582089551,0.0,10.0,14.285714285714286,0.0,11.0,12.5,25.0,16.666666666666668,28.409090909090907,12.0,0.0,0.0,0.0,0.0,0.0,15.384615384615385,0.0,20.0,1.0,20.28985507246377,0.0,21.686746987951807,9.0,22.580645161290324,22.22222222222222,58.333333333333336,6.0606060606060606,48.0,17.0,53.08641975308642,40.476190476190474,0.0,17.0,51.08695652173913,23.076923076923077,31.0,17.0
2014-04-20,30.902430902430904,28.07017543859649,0.0,16.0,25.641025641025642,21.0,35.714285714285715,55.55555555555556,11.11111111111111,22.0,25.186567164179102,0.0,10.0,14.285714285714286,0.0,13.0,12.5,0.0,16.666666666666668,34.090909090909086,12.0,27.272727272727273,0.0,18.181818181818183,39.34426229508197,12.5,23.076923076923077,0.0,60.0,4.0,13.043478260869565,0.0,10.843373493975903,9.0,35.483870967741936,25.925925925925927,25.0,4.545454545454546,43.0,28.0,38.27160493827161,33.333333333333336,23.529411764705884,0.0,13.043478260869565,23.076923076923077,24.0,25.0
2014-04-27,42.49084249084249,22.80701754385965,0.0,13.0,20.512820512820515,23.0,28.571428571428573,44.44444444444444,22.22222222222222,28.0,26.58582089552239,0.0,10.0,28.571428571428573,0.0,22.0,12.5,16.666666666666668,16.666666666666668,39.772727272727266,44.0,0.0,28.26086956521739,37.878787878787875,21.311475409836067,0.0,7.6923076923076925,0.0,60.0,3.0,14.492753623188406,52.63157894736842,12.048192771084338,0.0,19.35483870967742,11.11111111111111,54.166666666666664,9.090909090909092,51.0,21.0,18.51851851851852,28.571428571428573,23.529411764705884,24.0,13.043478260869565,0.0,32.0,52.0
2014-05-04,23.176823176823177,29.82456140350877,22.22222222222222,15.0,20.512820512820515,24.0,14.285714285714286,22.22222222222222,11.11111111111111,29.0,11.194029850746269,0.0,0.0,50.0,2.0,22.0,21.875,16.666666666666668,16.666666666666668,22.727272727272727,23.0,0.0,23.91304347826087,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,6.0,24.63768115942029,0.0,30.120481927710845,25.0,25.806451612903224,18.51851851851852,29.166666666666668,4.545454545454546,63.0,11.0,16.049382716049383,38.095238095238095,0.0,0.0,23.91304347826087,42.30769230769231,17.0,16.0
2014-05-11,46.353646353646354,42.10526315789474,38.888888888888886,21.0,25.641025641025642,25.0,28.571428571428573,55.55555555555556,16.666666666666668,45.0,16.791044776119403,22.22222222222222,20.0,21.428571428571427,2.0,18.0,15.625,33.333333333333336,16.666666666666668,28.409090909090907,22.0,25.0,23.91304347826087,16.666666666666668,18.0327868852459,0.0,15.384615384615385,0.0,20.0,2.0,23.18840579710145,0.0,34.93975903614458,21.0,12.903225806451612,18.51851851851852,20.833333333333332,7.575757575757576,44.0,21.0,22.22222222222222,19.047619047619047,0.0,21.0,22.82608695652174,19.23076923076923,50.0,15.0
2014-05-18,42.49084249084249,10.526315789473685,44.44444444444444,18.0,15.384615384615385,25.0,14.285714285714286,55.55555555555556,11.11111111111111,48.0,48.973880597014926,0.0,10.0,0.0,5.0,14.0,6.25,50.0,16.666666666666668,11.363636363636363,12.0,40.90909090909091,0.0,0.0,0.0,12.5,15.384615384615385,0.0,0.0,4.0,13.043478260869565,0.0,21.686746987951807,36.0,35.483870967741936,14.814814814814815,45.833333333333336,7.575757575757576,33.0,17.0,27.160493827160494,33.333333333333336,0.0,0.0,18.47826086956522,21.153846153846153,36.0,0.0
2014-05-25,28.97102897102897,52.63157894736842,50.0,11.0,20.512820512820515,26.0,35.714285714285715,55.55555555555556,16.666666666666668,37.0,12.593283582089551,0.0,0.0,35.714285714285715,2.0,16.0,21.875,16.666666666666668,25.0,11.363636363636363,38.0,0.0,0.0,19.696969696969695,21.311475409836067,12.5,15.384615384615385,0.0,20.0,3.0,20.28985507246377,0.0,22.89156626506024,33.0,22.580645161290324,11.11111111111111,37.5,9.090909090909092,47.0,27.0,46.91358024691358,28.571428571428573,0.0,18.0,39.130434782608695,23.076923076923077,45.0,17.0
2014-06-01,25.10822510822511,40.35087719298246,22.22222222222222,8.0,15.384615384615385,24.0,21.428571428571427,33.333333333333336,16.666666666666668,37.0,19.589552238805968,0.0,0.0,14.285714285714286,2.0,20.0,9.375,33.333333333333336,16.666666666666668,11.363636363636363,18.0,27.272727272727273,26.08695652173913,0.0,0.0,37.5,7.6923076923076925,0.0,20.0,5.0,13.043478260869565,0.0,16.867469879518072,46.0,32.25806451612903,33.333333333333336,25.0,4.545454545454546,39.0,49.0,46.91358024691358,33.333333333333336,0.0,24.0,13.043478260869565,0.0,31.0,17.0
2014-06-08,42.49084249084249,29.82456140350877,0.0,11.0,10.256410256410257,22.0,28.571428571428573,44.44444444444444,38.888888888888886,52.0,65.76492537313433,25.0,15.0,21.428571428571427,0.0,28.0,18.75,33.333333333333336,16.666666666666668,17.045454545454543,32.0,0.0,56.52173913043478,19.696969696969695,21.311475409836067,50.0,7.6923076923076925,20.0,40.0,5.0,14.492753623188406,0.0,28.91566265060241,24.0,22.580645161290324,11.11111111111111,37.5,13.636363636363637,70.0,36.0,33.333333333333336,35.714285714285715,0.0,12.0,73.91304347826087,0.0,32.0,70.0
2014-06-15,52.14785214785215,42.10526315789474,22.22222222222222,9.0,20.512820512820515,23.0,35.714285714285715,33.333333333333336,27.77777777777778,39.0,74.16044776119402,0.0,20.0,0.0,5.0,16.0,18.75,58.333333333333336,41.666666666666664,28.409090909090907,32.0,29.545454545454547,0.0,19.696969696969695,21.311475409836067,12.5,7.6923076923076925,0.0,60.0,5.0,28.985507246376812,0.0,36.144578313253014,15.0,35.483870967741936,22.22222222222222,37.5,9.090909090909092,54.0,46.0,41.97530864197531,14.285714285714286,0.0,25.0,47.82608695652174,25.0,79.0,18.0
2014-06-22,40.55944055944056,52.63157894736842,0.0,6.0,25.641025641025642,32.0,50.0,77.77777777777777,22.22222222222222,51.0,19.589552238805968,25.0,20.0,0.0,7.0,37.0,37.5,33.333333333333336,0.0,17.045454545454543,37.0,29.545454545454547,0.0,0.0,21.311475409836067,12.5,7.6923076923076925,0.0,20.0,9.0,27.536231884057973,0.0,0.0,24.0,29.032258064516128,11.11111111111111,66.66666666666667,4.545454545454546,68.0,18.0,33.333333333333336,21.428571428571427,23.529411764705884,18.0,32.608695652173914,23.076923076923077,44.0,17.0
2014-06-29,42.49084249084249,21.05263157894737,22.22222222222222,8.0,10.256410256410257,15.0,42.857142857142854,33.333333333333336,16.666666666666668,79.0,36.38059701492537,0.0,0.0,14.285714285714286,13.0,22.0,15.625,16.666666666666668,16.666666666666668,0.0,18.0,27.272727272727273,0.0,0.0,0.0,12.5,0.0,0.0,20.0,7.0,39.130434782608695,0.0,15.662650602409638,18.0,25.806451612903224,0.0,20.833333333333332,7.575757575757576,57.0,17.0,40.74074074074074,40.476190476190474,21.568627450980394,23.0,61.95652173913044,0.0,36.0,16.0
2014-07-06,56.010656010656014,29.82456140350877,0.0,6.0,15.384615384615385,21.0,57.142857142857146,66.66666666666667,27.77777777777778,72.0,25.186567164179102,0.0,25.0,14.285714285714286,5.0,19.0,12.5,33.333333333333336,16.666666666666668,11.363636363636363,24.0,0.0,0.0,18.181818181818183,0.0,0.0,7.6923076923076925,0.0,60.0,8.0,26.08695652173913,0.0,21.686746987951807,18.0,45.16129032258065,11.11111111111111,25.0,4.545454545454546,81.0,37.0,17.28395061728395,21.428571428571427,0.0,12.0,38.04347826086956,0.0,86.0,0.0
2014-07-13,32.83383283383284,57.89473684210526,22.22222222222222,8.0,15.384615384615385,18.0,21.428571428571427,33.333333333333336,16.666666666666668,63.0,25.186567164179102,0.0,20.0,14.285714285714286,5.0,19.0,31.25,16.666666666666668,16.666666666666668,0.0,61.0,0.0,0.0,18.181818181818183,19.672131147540984,12.5,23.076923076923077,20.0,60.0,7.0,20.28985507246377,0.0,0.0,37.0,45.16129032258065,40.74074074074074,33.333333333333336,0.0,69.0,29.0,20.987654320987655,40.476190476190474,23.529411764705884,23.0,56.52173913043478,23.076923076923077,37.0,33.0
2014-07-20,34.765234765234766,24.56140350877193,0.0,8.0,35.8974358974359,25.0,35.714285714285715,33.333333333333336,11.11111111111111,44.0,0.0,25.0,10.0,14.285714285714286,12.0,20.0,21.875,25.0,0.0,11.363636363636363,36.0,0.0,26.08695652173913,18.181818181818183,0.0,12.5,15.384615384615385,0.0,0.0,9.0,0.0,0.0,10.843373493975903,27.0,48.38709677419355,25.925925925925927,33.333333333333336,0.0,66.0,31.0,27.160493827160494,14.285714285714286,0.0,17.0,56.52173913043478,0.0,24.0,33.0
2014-07-27,46.353646353646354,38.59649122807018,22.22222222222222,4.0,10.256410256410257,27.0,28.571428571428573,33.333333333333336,22.22222222222222,56.0,78.35820895522387,0.0,25.0,14.285714285714286,10.0,32.0,46.875,33.333333333333336,25.0,0.0,18.0,0.0,0.0,18.181818181818183,29.508196721311474,12.5,23.076923076923077,0.0,80.0,15.0,13.043478260869565,0.0,15.662650602409638,18.0,58.064516129032256,29.62962962962963,29.166666666666668,0.0,71.0,11.0,37.03703703703704,33.333333333333336,43.13725490196079,22.0,36.95652173913044,21.153846153846153,53.0,32.0
2014-08-03,46.353646353646354,45.6140350877193,22.22222222222222,4.0,30.76923076923077,29.0,14.285714285714286,55.55555555555556,38.888888888888886,52.0,54.57089552238806,25.0,25.0,0.0,7.0,30.0,34.375,41.666666666666664,33.333333333333336,11.363636363636363,29.0,40.90909090909091,76.08695652173913,18.181818181818183,39.34426229508197,12.5,15.384615384615385,0.0,40.0,9.0,18.840579710144926,0.0,10.843373493975903,0.0,32.25806451612903,25.925925925925927,45.833333333333336,4.545454545454546,100.0,28.0,44.44444444444444,26.19047619047619,21.568627450980394,17.0,43.47826086956522,21.153846153846153,48.0,16.0
2014-08-10,25.10822510822511,56.14035087719298,0.0,4.0,25.641025641025642,29.0,35.714285714285715,33.333333333333336,55.55555555555556,53.0,0.0,0.0,10.0,14.285714285714286,10.0,19.0,21.875,33.333333333333336,50.0,22.727272727272727,27.0,36.36363636363637,0.0,16.666666666666668,0.0,12.5,7.6923076923076925,20.0,40.0,16.0,11.594202898550725,0.0,19.27710843373494,8.0,35.483870967741936,14.814814814814815,70.83333333333333,4.545454545454546,62.0,13.0,54.32098765432099,23.80952380952381,21.568627450980394,10.0,40.21739130434783,19.23076923076923,22.0,15.0
2014-08-17,17.382617382617383,40.35087719298246,0.0,8.0,15.384615384615385,31.0,14.285714285714286,66.66666666666667,33.333333333333336,54.0,11.194029850746269,0.0,10.0,14.285714285714286,2.0,37.0,31.25,33.333333333333336,33.333333333333336,22.727272727272727,11.0,25.0,23.91304347826087,0.0,36.0655737704918,0.0,7.6923076923076925,20.0,40.0,12.0,11.594202898550725,0.0,9.63855421686747,8.0,25.806451612903224,22.22222222222222,37.5,4.545454545454546,42.0,18.0,29.62962962962963,11.904761904761905,0.0,11.0,34.78260869565217,21.153846153846153,34.0,15.0
2014-08-24,32.83383283383284,57.89473684210526,0.0,4.0,30.76923076923077,35.0,21.428571428571427,66.66666666666667,16.666666666666668,46.0,23.78731343283582,22.22222222222222,35.0,28.571428571428573,6.0,16.0,25.0,0.0,25.0,11.363636363636363,34.0,0.0,0.0,16.666666666666668,37.704918032786885,25.0,15.384615384615385,20.0,20.0,8.0,24.63768115942029,47.36842105263158,15.662650602409638,9.0,32.25806451612903,29.62962962962963,20.833333333333332,4.545454545454546,62.0,16.0,45.67901234567901,30.952380952380953,0.0,16.0,29.347826086956523,42.30769230769231,34.0,46.0
2014-08-31,23.176823176823177,61.40350877192982,22.22222222222222,0.0,15.384615384615385,33.0,14.285714285714286,0.0,27.77777777777778,42.0,23.78731343283582,22.22222222222222,20.0,0.0,4.0,19.0,6.25,0.0,16.666666666666668,0.0,0.0,0.0,0.0,16.666666666666668,18.0327868852459,12.5,30.76923076923077,20.0,20.0,9.0,13.043478260869565,0.0,10.843373493975903,8.0,22.580645161290324,14.814814814814815,20.833333333333332,4.545454545454546,66.0,26.0,33.333333333333336,19.047619047619047,0.0,11.0,29.347826086956523,30.76923076923077,23.0,0.0
2014-09-07,25.10822510822511,36.8421052631579,22.22222222222222,4.0,10.256410256410257,24.0,42.857142857142854,88.88888888888889,11.11111111111111,54.0,23.78731343283582,22.22222222222222,10.0,14.285714285714286,2.0,18.0,18.75,25.0,41.666666666666664,11.363636363636363,33.0,25.0,23.91304347826087,0.0,0.0,12.5,15.384615384615385,0.0,20.0,3.0,24.63768115942029,0.0,9.63855421686747,13.0,41.935483870967744,18.51851851851852,20.833333333333332,0.0,53.0,10.0,25.925925925925927,11.904761904761905,21.568627450980394,21.0,58.69565217391305,21.153846153846153,23.0,46.0
2014-09-14,11.588411588411589,36.8421052631579,22.22222222222222,0.0,10.256410256410257,28.0,14.285714285714286,22.22222222222222,0.0,37.0,11.194029850746269,22.22222222222222,10.0,0.0,4.0,21.0,15.625,50.0,25.0,0.0,28.0,0.0,0.0,16.666666666666668,37.704918032786885,12.5,7.6923076923076925,20.0,20.0,4.0,18.840579710144926,0.0,20.481927710843372,8.0,19.35483870967742,33.333333333333336,16.666666666666668,0.0,42.0,13.0,61.72839506172839,11.904761904761905,0.0,16.0,23.91304347826087,42.30769230769231,11.0,31.0
2014-09-21,11.588411588411589,28.07017543859649,0.0,4.0,10.256410256410257,25.0,21.428571428571427,44.44444444444444,16.666666666666668,58.0,25.186567164179102,0.0,20.0,14.285714285714286,0.0,14.0,12.5,16.666666666666668,16.666666666666668,11.363636363636363,0.0,27.272727272727273,26.08695652173913,0.0,19.672131147540984,12.5,0.0,0.0,20.0,4.0,26.08695652173913,0.0,16.867469879518072,0.0,22.580645161290324,25.925925925925927,25.0,0.0,44.0,14.0,38.27160493827161,14.285714285714286,23.529411764705884,0.0,25.0,0.0,24.0,16.0
2014-09-28,27.03962703962704,35.08771929824562,0.0,0.0,10.256410256410257,23.0,14.285714285714286,22.22222222222222,16.666666666666668,26.0,12.593283582089551,0.0,15.0,21.428571428571427,2.0,16.0,21.875,25.0,66.66666666666667,0.0,12.0,0.0,0.0,0.0,0.0,25.0,15.384615384615385,0.0,0.0,4.0,13.043478260869565,0.0,20.481927710843372,0.0,12.903225806451612,11.11111111111111,29.166666666666668,0.0,47.0,14.0,27.160493827160494,11.904761904761905,0.0,22.0,11.956521739130435,0.0,41.0,16.0
2014-10-05,23.176823176823177,24.56140350877193,0.0,4.0,25.641025641025642,28.0,0.0,22.22222222222222,11.11111111111111,17.0,12.593283582089551,0.0,10.0,0.0,5.0,23.0,15.625,50.0,33.333333333333336,0.0,70.0,0.0,0.0,18.181818181818183,19.672131147540984,12.5,30.76923076923077,0.0,20.0,8.0,13.043478260869565,0.0,10.843373493975903,18.0,35.483870967741936,11.11111111111111,29.166666666666668,0.0,59.0,22.0,13.580246913580247,11.904761904761905,0.0,33.0,0.0,0.0,12.0,32.0
2014-10-12,15.451215451215452,38.59649122807018,22.22222222222222,0.0,25.641025641025642,45.0,14.285714285714286,22.22222222222222,27.77777777777778,47.0,23.78731343283582,36.111111111111114,35.0,14.285714285714286,0.0,9.0,18.75,16.666666666666668,16.666666666666668,0.0,35.0,0.0,0.0,0.0,19.672131147540984,50.0,7.6923076923076925,0.0,40.0,2.0,50.72463768115942,0.0,10.843373493975903,26.0,16.129032258064516,0.0,29.166666666666668,6.0606060606060606,44.0,5.0,56.79012345679013,26.19047619047619,43.13725490196079,28.0,60.869565217391305,21.153846153846153,36.0,48.0
