date,flu symptoms,swine flu,flu remedies,symptoms of flu,flu medication,flu vaccine,cat flu,flu home remedies,swine flu symptoms,home remedies for flu,flu during pregnancy,bird flu,cat flu in dogs,man flu,flu injection,home remedy for flu,what is mono,meningitis symptoms,symptoms of meningitis,meningitis causes,what is meningitis,tb meningitis,cryptococcal meningitis,meningitis in children,is meningitis contagious,causes of meningitis,what causes meningitis,meningitis symptoms children,symptoms of malaria,rsv virus,pneumonia symptoms,symptoms of pneumonia,pneumonia causes,pneumonia treatment,signs of pneumonia,pneumonia in children,bronchitis,bronchial pneumonia,what causes pneumonia,walking pneumonia,signs and symptoms of pneumonia,pcp pneumonia,lobar pneumonia
2013-12-08,15.873015873015873,1.0,4.838709677419355,4.166666666666667,28.571428571428573,0.0,13.636363636363637,0.0,0.0,14.285714285714286,30.927835051546392,1.3432835820895523,21.428571428571427,0.0,0.0,0.0,0.0,10.0,8.064516129032258,0.0,32.69230769230769,23.776223776223777,25.0,16.666666666666668,0.0,0.0,0.0,0.0,13.0,0.0,20.0,10.69182389937107,9.67741935483871,0.0,13.636363636363637,30.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-15,12.698412698412698,2.0,0.0,8.333333333333334,23.80952380952381,0.0,27.272727272727273,0.0,3.0,14.285714285714286,16.49484536082474,0.7164179104477613,47.142857142857146,0.0,0.0,0.0,26.19047619047619,44.0,35.483870967741936,7.142857142857143,0.0,12.587412587412587,0.0,16.666666666666668,0.0,0.0,0.0,17.0,21.0,0.0,21.904761904761905,12.219227313566936,19.35483870967742,0.0,0.0,0.0,18.0,0.0,61.224489795918366,0.0,0.0,0.0,0.0
2013-12-22,20.634920634920636,2.0,29.03225806451613,37.5,0.0,0.0,0.0,30.33333333333334,0.0,19.047619047619047,100.0,0.8507462686567165,0.0,17.272727272727273,0.0,9.145021645021645,0.0,45.0,9.67741935483871,8.571428571428571,86.53846153846153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,17.142857142857142,27.49326145552561,12.903225806451612,15.384615384615385,18.181818181818183,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-29,15.873015873015873,0.0,38.70967741935484,41.666666666666664,0.0,0.0,31.818181818181817,13.000000000000002,0.0,14.285714285714286,71.1340206185567,0.0,0.0,0.0,0.0,0.0,26.19047619047619,29.0,17.741935483870968,24.285714285714285,0.0,0.0,0.0,18.51851851851852,0.0,41.37931034482759,0.0,0.0,29.0,6.4,7.619047619047619,0.0,9.67741935483871,11.538461538461538,0.0,0.0,39.0,0.0,32.6530612244898,0.0,0.0,0.0,0.0
2014-01-05,14.285714285714286,0.0,4.838709677419355,16.666666666666668,0.0,0.0,22.727272727272727,8.666666666666668,2.0,9.523809523809524,13.402061855670103,1.1641791044776122,18.571428571428573,0.0,0.0,5.627705627705628,40.476190476190474,26.0,14.516129032258064,0.0,13.461538461538462,20.97902097902098,19.444444444444443,0.0,0.0,0.0,0.0,14.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-12,7.936507936507937,1.0,33.87096774193549,16.666666666666668,9.523809523809524,0.0,9.090909090909092,39.00000000000001,2.0,23.80952380952381,12.371134020618557,1.119402985074627,35.714285714285715,0.0,0.0,0.0,19.047619047619047,16.0,0.0,22.857142857142858,26.923076923076923,0.0,0.0,0.0,21.311475409836067,0.0,20.0,0.0,36.0,4.8,0.0,0.0,6.451612903225806,0.0,9.090909090909092,0.0,14.0,0.0,23.46938775510204,0.0,0.0,0.0,0.0
2014-01-19,14.285714285714286,2.0,0.0,20.833333333333332,9.523809523809524,0.0,31.818181818181817,8.666666666666668,2.0,9.523809523809524,12.371134020618557,1.0298507462686568,32.857142857142854,20.90909090909091,0.0,10.55194805194805,19.047619047619047,12.0,12.903225806451612,11.428571428571429,25.0,27.972027972027973,19.444444444444443,0.0,19.672131147540984,0.0,0.0,0.0,44.0,0.0,20.952380952380953,16.80143755615454,6.451612903225806,15.384615384615385,0.0,0.0,11.0,0.0,0.0,0.0,0.0,56.0,0.0
2014-01-26,4.761904761904762,2.0,4.838709677419355,8.333333333333334,4.761904761904762,0.0,0.0,8.666666666666668,0.0,0.0,0.0,1.567164179104478,0.0,10.909090909090908,0.0,0.0,16.666666666666668,23.0,24.193548387096776,5.714285714285714,0.0,0.0,0.0,12.962962962962964,0.0,0.0,0.0,0.0,24.0,0.0,4.761904761904762,0.0,6.451612903225806,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,18.0,0.0
2014-02-02,4.761904761904762,2.0,38.70967741935484,4.166666666666667,14.285714285714286,6.779661016949152,18.181818181818183,30.33333333333334,0.0,19.047619047619047,0.0,1.0298507462686568,17.142857142857142,0.0,17.77777777777778,0.0,19.047619047619047,15.0,6.451612903225806,5.714285714285714,25.0,0.0,0.0,0.0,0.0,0.0,18.46153846153846,0.0,44.0,0.0,16.19047619047619,16.80143755615454,22.580645161290324,15.384615384615385,9.090909090909092,0.0,20.0,0.0,43.87755102040816,0.0,0.0,0.0,35.18518518518518
2014-02-09,7.936507936507937,1.0,4.838709677419355,12.5,9.523809523809524,0.0,0.0,17.333333333333336,0.0,42.857142857142854,0.0,1.0298507462686568,0.0,0.0,17.77777777777778,5.627705627705628,0.0,16.0,12.903225806451612,0.0,25.0,27.972027972027973,19.444444444444443,12.962962962962964,0.0,0.0,0.0,0.0,15.0,4.8,5.714285714285714,9.164420485175203,6.451612903225806,7.6923076923076925,0.0,0.0,31.0,0.0,0.0,0.0,21.875,19.0,0.0
2014-02-16,3.1746031746031744,1.0,29.03225806451613,0.0,14.285714285714286,3.389830508474576,0.0,30.33333333333334,0.0,19.047619047619047,12.371134020618557,0.0,0.0,0.0,0.0,0.0,35.714285714285715,31.0,19.35483870967742,5.714285714285714,0.0,0.0,0.0,24.074074074074073,19.672131147540984,0.0,0.0,24.0,34.0,0.0,10.476190476190476,16.80143755615454,0.0,0.0,0.0,0.0,37.0,0.0,21.428571428571427,0.0,0.0,0.0,0.0
2014-02-23,15.873015873015873,3.0,4.838709677419355,29.166666666666668,23.80952380952381,11.864406779661017,0.0,8.666666666666668,0.0,9.523809523809524,23.711340206185568,1.0298507462686568,17.142857142857142,0.0,17.77777777777778,0.0,19.047619047619047,39.0,6.451612903225806,11.428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,5.714285714285714,9.164420485175203,6.451612903225806,7.6923076923076925,0.0,20.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-02,4.761904761904762,3.0,9.67741935483871,4.166666666666667,4.761904761904762,15.254237288135593,9.090909090909092,17.333333333333336,2.0,33.333333333333336,23.711340206185568,0.0,0.0,10.0,48.888888888888886,4.924242424242424,16.666666666666668,34.0,37.096774193548384,11.428571428571429,25.0,0.0,36.111111111111114,24.074074074074073,19.672131147540984,13.793103448275861,0.0,12.0,24.0,0.0,15.238095238095237,0.0,19.35483870967742,7.6923076923076925,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-09,7.936507936507937,1.0,33.87096774193549,4.166666666666667,23.80952380952381,15.254237288135593,9.090909090909092,30.33333333333334,2.0,33.333333333333336,48.45360824742268,0.0,0.0,0.0,17.77777777777778,5.627705627705628,0.0,12.0,0.0,11.428571428571429,13.461538461538462,27.972027972027973,19.444444444444443,12.962962962962964,19.672131147540984,13.793103448275861,36.92307692307692,0.0,29.0,8.8,20.952380952380953,16.80143755615454,12.903225806451612,7.6923076923076925,18.181818181818183,20.0,46.0,0.0,0.0,0.0,21.875,0.0,0.0
2014-03-16,7.936507936507937,2.0,29.03225806451613,4.166666666666667,4.761904761904762,8.474576271186441,31.818181818181817,30.33333333333334,0.0,23.80952380952381,24.742268041237114,0.0,17.142857142857142,0.0,35.55555555555556,0.0,19.047619047619047,24.0,25.806451612903224,11.428571428571429,0.0,0.0,0.0,12.962962962962964,40.98360655737705,28.735632183908045,20.0,0.0,46.0,8.8,21.904761904761905,9.164420485175203,6.451612903225806,7.6923076923076925,0.0,20.0,38.0,22.0,22.448979591836736,0.0,0.0,0.0,0.0
2014-03-23,12.698412698412698,3.0,9.67741935483871,20.833333333333332,4.761904761904762,42.3728813559322,31.818181818181817,21.66666666666667,2.0,23.80952380952381,12.371134020618557,0.0,17.142857142857142,10.909090909090908,33.333333333333336,5.627705627705628,35.714285714285715,24.0,19.35483870967742,5.714285714285714,38.46153846153846,19.58041958041958,0.0,25.925925925925927,40.98360655737705,13.793103448275861,18.46153846153846,0.0,20.0,13.6,10.476190476190476,16.80143755615454,0.0,7.6923076923076925,0.0,20.0,44.0,0.0,0.0,0.0,0.0,19.0,0.0
2014-03-30,20.634920634920636,5.0,14.516129032258066,12.5,4.761904761904762,28.8135593220339,0.0,0.0,7.0,0.0,26.804123711340207,1.1641791044776122,18.571428571428573,0.0,17.77777777777778,11.958874458874458,40.476190476190474,21.0,14.516129032258064,0.0,0.0,20.97902097902098,0.0,0.0,0.0,0.0,0.0,0.0,43.0,24.8,40.95238095238095,27.49326145552561,6.451612903225806,19.23076923076923,9.090909090909092,0.0,34.0,0.0,24.489795918367346,0.0,0.0,0.0,0.0
2014-04-06,20.634920634920636,3.0,33.87096774193549,12.5,14.285714285714286,47.45762711864407,13.636363636363637,21.66666666666667,0.0,23.80952380952381,54.63917525773196,0.5820895522388061,18.571428571428573,36.36363636363637,20.0,0.0,21.428571428571427,22.0,20.967741935483872,5.714285714285714,59.61538461538461,0.0,22.22222222222222,14.814814814814815,22.950819672131146,16.091954022988507,43.07692307692308,0.0,11.0,25.6,23.80952380952381,9.164420485175203,22.580645161290324,7.6923076923076925,0.0,50.0,47.0,0.0,24.489795918367346,0.0,25.0,0.0,38.888888888888886
2014-04-13,22.22222222222222,3.0,0.0,25.0,4.761904761904762,18.64406779661017,13.636363636363637,13.000000000000002,0.0,0.0,29.896907216494846,0.6268656716417911,0.0,0.0,0.0,0.0,21.428571428571427,43.0,30.64516129032258,20.0,32.69230769230769,0.0,69.44444444444444,0.0,0.0,0.0,0.0,15.0,12.0,16.0,13.333333333333334,21.38364779874214,0.0,19.23076923076923,22.727272727272727,0.0,38.0,0.0,0.0,0.0,0.0,23.0,0.0
2014-04-20,20.634920634920636,4.0,33.87096774193549,16.666666666666668,4.761904761904762,18.64406779661017,13.636363636363637,21.66666666666667,3.0,38.095238095238095,14.43298969072165,0.6268656716417911,0.0,0.0,20.0,6.331168831168831,0.0,24.0,22.580645161290324,7.142857142857143,15.384615384615385,23.776223776223777,47.22222222222222,0.0,24.59016393442623,17.24137931034483,0.0,0.0,30.0,0.0,44.76190476190476,30.548068283917342,9.67741935483871,0.0,0.0,0.0,54.0,0.0,26.53061224489796,0.0,0.0,0.0,42.592592592592595
2014-04-27,20.634920634920636,3.0,33.87096774193549,25.0,14.285714285714286,38.983050847457626,27.272727272727273,47.66666666666667,0.0,28.571428571428573,30.927835051546392,0.6716417910447762,64.28571428571429,0.0,0.0,7.034632034632034,0.0,35.0,32.25806451612903,0.0,0.0,12.587412587412587,0.0,0.0,0.0,0.0,0.0,0.0,25.0,16.8,46.666666666666664,53.459119496855344,0.0,11.538461538461538,27.272727272727273,30.0,36.0,27.0,0.0,0.0,28.125,0.0,0.0
